Timer started ...
MOD: delay(105 105), type(tORP+tBUF+tIOO(LVCMOS18)), from(cpld_sdo.OUT), to(cpld_sdo.PAD)
CHK: delay(167 167), type(tSRW), from(pps_counter__temp_pcnt_5__i22.AR ), to(pps_counter__temp_pcnt_5__i22.AR )
CHK: delay(167 167), type(tSRR), from(pps_counter__temp_pcnt_5__i22.AR ), to(pps_counter__temp_pcnt_5__i22.C )
CHK: delay(0 0), type(tWLA), from(pps_counter__temp_pcnt_5__i22.C ), to(pps_counter__temp_pcnt_5__i22.C )
CHK: delay(0 0), type(tWHA), from(pps_counter__temp_pcnt_5__i22.C ), to(pps_counter__temp_pcnt_5__i22.C )
CHK: delay(168 168), type(tHT), from(pps_counter__temp_pcnt_5__i22.T ), to(pps_counter__temp_pcnt_5__i22.C )
CHK: delay(132 132), type(tST_PT), from(pps_counter__temp_pcnt_5__i22.T ), to(pps_counter__temp_pcnt_5__i22.C )
MOD: delay(94 94), type(tPDi), from(n151 ), to(n151.OUT)
NET: delay(351 351), type(tIN+tIOI(LVCMOS18)+tROUTE+tMCELL), from(mcu_clko.PAD), to(freq_clka )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i22.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i21.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i20.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i19.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i18.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i17.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i16.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i15.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i14.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i13.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i12.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i11.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i10.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i9.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i8.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i7.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i6.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i5.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i4.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i3.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i2.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i1.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i0.C )
NET: delay(368 368), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBCLK), from(rxd_1v8.PAD), to(pps_counter__temp_pcnt_5__i23.C )
NET: delay(356 356), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tMCELL), from(adc_dclk.PAD), to(adc_clk0 )
NET: delay(356 356), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tMCELL), from(adc_dclk.PAD), to(adc_clk1 )
NET: delay(358 358), type(tIN+tIOI(LVCMOS18)+tROUTE+tBCLK), from(cpld_seln.PAD), to(spi_module__spi_cntr_vPcnt_i0.C )
NET: delay(351 351), type(tIN+tIOI(LVCMOS18)+tROUTE+tMCELL), from(cpld_seln.PAD), to(cpld_sdo )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i22.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i21.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i20.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i19.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i18.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i17.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i16.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i15.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i14.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i13.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i12.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i11.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i10.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i9.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i8.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i7.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i6.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i5.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i4.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i3.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i2.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i1.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i0.AR )
NET: delay(439 439), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA*2+tBSR), from(pps_rstn.PAD), to(pps_counter__temp_pcnt_5__i23.AR )
NET: delay(356 356), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tMCELL), from(adc_drdyn.PAD), to(adc_sel0 )
NET: delay(356 356), type(tIN+tIOI(LVCMOS18)+tROUTE+tBLA+tMCELL), from(adc_drdyn.PAD), to(adc_sel1 )
NET: delay(351 351), type(tIN+tIOI(LVCMOS18)+tROUTE+tMCELL), from(spi_miso.PAD), to(cpld_sdo )
NET: delay(351 351), type(tIN+tIOI(LVCMOS18)+tROUTE+tMCELL), from(cpld_clk.PAD), to(spi_clk )
NET: delay(351 351), type(tIN+tIOI(LVCMOS18)+tROUTE+tMCELL), from(cpld_sdi.PAD), to(spi_mosi )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(spi_module__spi_cntr_vPcnt_i0.Q ), to(cpld_sdo )
NET: delay(256 256), type(tFBK+tROUTE+tMCELL), from(pps_counter__temp_pcnt_5__i23.Q ), to(spi_module__spi_cntr_vPcnt_i0.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i6.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i5.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i4.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i3.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i2.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i1.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i0.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i0.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i6.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i5.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i4.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i3.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i2.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i1.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i1.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i6.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i5.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i4.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i3.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i2.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i2.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i6.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i5.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i4.D.X1 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i3.D )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i3.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i21.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i20.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i19.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i18.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i17.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i16.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i15.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i14.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i13.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i9.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i8.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i7.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i6.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i5.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i4.D.X2 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i4.Q ), to(pps_counter__temp_pcnt_5__i23.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(n151 )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i22.T )
NET: delay(261 261), type(tFBK+tROUTE+tBLA+tMCELL), from(pps_counter__temp_pcnt_5__i5.Q ), to(pps_counter__temp_pcnt_5__i21.T )
